vx_JW,vy_JW
-60662.45200097019,-91755.47323452645
-60546.166422018454,-91834.17821659223
-60429.775452658905,-91912.73445113719
-60313.27928542211,-91991.14178766224
-60196.67811307917,-92069.40007592275
-60079.97212864138,-92147.50916592899
-59963.16152535988,-92225.46890794663
-59846.24649672533,-92303.27915249717
-59729.22723646758,-92380.93975035839
-59612.103938555294,-92458.45055256483
-59494.876797195626,-92535.8114104082
-59377.54600683387,-92613.0221754379
-59260.11176215314,-92690.0826994614
-59142.574258073975,-92766.99283454476
-59024.933689754034,-92843.75243301304
-58907.19025258773,-92920.36134745077
-58789.34414220589,-92996.81943070242
-58671.395554475384,-93073.12653587281
-58553.34468549879,-93149.2825163276
-58435.191731614046,-93225.2872256937
-58316.93688939407,-93301.14051785978
-58198.580355646445,-93376.84224697667
-58080.122327413024,-93452.39226745782
-57961.56300196959,-93527.79043397978
-57842.9025768255,-93603.0366014826
-57724.14124972333,-93678.13062517032
-57605.279218638505,-93753.0723605114
-57486.31668177893,-93827.86166323916
-57367.25383758465,-93902.49838935227
-57248.09088472746,-93976.98239511512
-57128.828022110574,-94051.31353705833
-57009.46544886822,-94125.4916719792
-56890.00336436531,-94199.51665694208
-56770.44196819703,-94273.38834927893
-56650.78146018853,-94347.10660658964
-56531.022040394506,-94420.6712867426
-56411.16390909883,-94494.082247875
-56291.207266814214,-94567.33934839342
-56171.15231428179,-94640.44244697418
-56050.99925247078,-94713.3914025638
-55930.74828257808,-94786.18607437944
-55810.39960602794,-94858.82632190938
-55689.95342447151,-94931.3120049134
-55569.40993978653,-95003.64298342327
-55448.7693540769,-95075.81911774314
-55328.03186967235,-95147.84026845005
-55207.197689128,-95219.70629639429
-55086.267015224024,-95291.4170626999
-54965.24005096525,-95362.97242876505
-54844.11699958077,-95434.37225626253
-54722.89806452357,-95505.61640714019
-54601.58344947011,-95576.70474362129
-54480.173358319975,-95647.63712820504
-54358.667995195465,-95718.41342366698
-54237.067564441204,-95789.03349305941
-54115.37227062375,-95859.49719971187
-53993.582318531226,-95929.80440723152
-53871.69791317287,-95999.9549795036
-53749.719259778714,-96069.94878069185
-53627.64656379912,-96139.78567523893
-53505.48003090444,-96209.46552786692
-53383.21986698457,-96278.98820357767
-53260.866278148584,-96348.35356765323
-53138.41947072433,-96417.56148565636
-53015.879651258016,-96486.61182343088
-52893.24702651382,-96555.50444710211
-52770.52180347347,-96624.23922307734
-52647.70418933588,-96692.81601804621
-52524.794391516676,-96761.23469898118
-52401.79261764787,-96829.49513313788
-52278.699075577395,-96897.59718805565
-52155.51397336871,-96965.54073155783
-52032.23751930041,-97033.32563175232
-51908.8699218658,-97100.9517570319
-51785.411389772475,-97168.4189760747
-51661.862131941925,-97235.72715784461
-51538.22235750912,-97302.8761715917
-51414.49227582207,-97369.86588685267
-51290.672096441456,-97436.69617345119
-51166.76202914017,-97503.36690149842
-51042.76228390291,-97569.87794139338
-50918.67307092578,-97636.22916382336
-50794.49460061584,-97702.42043976435
-50670.22708359072,-97768.45164048145
-50545.87073067814,-97834.3226375293
-50421.42575291558,-97900.03330275249
-50296.892361549755,-97965.58350828598
-50172.27076803625,-98030.9731265555
-50047.56118403909,-98096.20203027796
-49922.76382143029,-98161.27009246188
-49797.87889228945,-98226.17718640782
-49672.906608903315,-98290.92318570874
-49547.847183765334,-98355.50796425047
-49422.700829575246,-98419.93139621207
-49297.46775923864,-98484.19335606624
-49172.148185866536,-98548.29371857981
-49046.74232277492,-98612.23235881403
-48921.25038348433,-98676.00915212507
-48795.672581719424,-98739.62397416438
-48670.00913140853,-98803.07670087912
-48544.2602466832,-98866.36720851253
-48418.426141877804,-98929.49537360438
-48292.50703152904,-98992.46107299137
-48166.50313037555,-99055.26418380749
-48040.414653357424,-99117.90458348447
-47914.24181561578,-99180.38214975214
-47787.98483249233,-99242.69676063888
-47661.64391952892,-99304.84829447199
-47535.21929246708,-99366.83662987809
-47408.71116724759,-99428.66164578352
-47282.119760010006,-99490.32322141476
-47155.44528709225,-99551.8212362988
-47028.68796503011,-99613.15557026354
-46901.848010556845,-99674.32610343822
-46774.925640602676,-99735.33271625376
-46647.92107229437,-99796.17528944321
-46520.83452295476,-99856.85370404212
-46393.666210102325,-99917.36784138891
-46266.41635145069,-99977.71758312531
-46139.08516490818,-100037.9028111967
-46011.67286857739,-100097.92340785256
-45884.1796807547,-100157.77925564682
-45756.6058199298,-100217.47023743823
-45628.951504785255,-100276.99623639083
-45501.21695419604,-100336.35713597423
-45373.402387229056,-100395.55281996411
-45245.508023142684,-100454.5831724425
-45117.5340813863,-100513.44807779822
-44989.48078159984,-100572.1474207273
-44861.348343613296,-100630.68108623328
-44733.13698744627,-100689.04895962766
-44604.84693330749,-100747.25092653027
-44476.478401594344,-100805.28687286959
-44348.031612892424,-100863.15668488324
-44219.50678797502,-100920.8602491183
-44090.90414780268,-100978.39745243164
-43962.2239135227,-101035.76818199041
-43833.46630646869,-101092.97232527232
-43704.63154816006,-101150.00977006607
-43575.71986030156,-101206.8804044717
-43446.73146478279,-101263.58411690098
-43317.66658367773,-101320.12079607781
-43188.52543924427,-101376.49033103853
-43059.3082539237,-101432.69261113231
-42930.015250340235,-101488.7275260216
-42800.64665130055,-101544.59496568238
-42671.202679793285,-101600.29482040463
-42541.683558988545,-101655.82698079263
-42412.089512237435,-101711.19133776537
-42282.420763071554,-101766.38778255692
-42152.67753520252,-101821.41620671676
-42022.86005252147,-101876.27650211018
-41892.968539098576,-101930.96856091861
-41763.00321918255,-101985.49227564005
-41632.96431720016,-102039.84753908936
-41502.85205775572,-102094.03424439864
-41372.666665630604,-102148.05228501765
-41242.40836578276,-102201.90155471407
-41112.07738334619,-102255.58194757397
-40981.67394363049,-102309.09335800206
-40851.19827212031,-102362.43568072215
-40720.65059447487,-102415.60881077741
-40590.03113652748,-102468.61264353081
-40459.34012428502,-102521.44707466543
-40328.57778392743,-102574.1120001848
-40197.744341807214,-102626.60731641334
-40066.84002444895,-102678.93291999659
-39935.86505854877,-102731.08870790162
-39804.819670973855,-102783.07457741744
-39673.70408876194,-102834.89042615524
-39542.518539120785,-102886.5361520488
-39411.26324942769,-102938.01165335483
-39279.938447228975,-102989.31682865333
-39148.54436023946,-103040.45157684792
-39017.08121634196,-103091.41579716615
-38885.549243586785,-103142.20938915994
-38753.94867019121,-103192.8322527058
-38622.279724538974,-103243.2842880053
-38490.54263517974,-103293.5653955853
-38358.737630828626,-103343.67547629836
-38226.86494036564,-103393.61443132306
-38094.924792835176,-103443.38216216431
-37962.91741744552,-103492.97857065374
-37830.84304356829,-103542.40355894998
-37698.70190073795,-103591.65702953907
-37566.49421865127,-103640.73888523472
-37434.22022716681,-103689.64902917866
-37301.88015630439,-103738.38736484102
-37169.474236244576,-103786.9537960206
-37037.00269732815,-103835.34822684525
-36904.46577005558,-103883.57056177214
-36771.86368508651,-103931.62070558817
-36639.19667323919,-103979.49856341023
-36506.46496549,-104027.20404068555
-36373.66879297289,-104074.73704319204
-36240.80838697885,-104122.09747703858
-36107.88397895541,-104169.28524866537
-35974.895800506056,-104216.30026484426
-35841.84408338973,-104263.14243267904
-35708.72905952031,-104309.8116596058
-35575.55096096602,-104356.3078533932
-35442.31001994896,-104402.63092214284
-35309.006468844535,-104448.78077428954
-35175.6405401809,-104494.75731860168
-35042.21246663847,-104540.5604641815
-34908.722481049335,-104586.19012046543
-34775.170816396756,-104631.64619722437
-34641.5577058146,-104676.92860456405
-34507.88338258681,-104722.03725292529
-34374.14808014686,-104766.97205308438
-34240.35203207719,-104811.73291615331
-34106.49547210872,-104856.31975358013
-33972.57863412023,-104900.73247714923
-33838.60175213788,-104944.97099898166
-33704.56506033462,-104989.03523153544
-33570.46879302967,-105032.92508760584
-33436.31318468794,-105076.64048032572
-33302.09846991952,-105120.1813231658
-33167.824883479094,-105163.54752993496
-33033.492660265416,-105206.73901478057
-32899.10203532075,-105249.75569218876
-32764.653243830304,-105292.59747698472
-32630.1465211217,-105335.26428433301
-32495.5821026644,-105377.75602973784
-32360.960224069167,-105420.07262904337
-32226.281121087493,-105462.21399843402
-32091.545029611058,-105504.18005443472
-31956.752185671165,-105545.97071391126
-31821.90282543818,-105587.58589407052
-31686.997185220982,-105629.0255124608
-31552.03550146639,-105670.28948697208
-31417.01801075862,-105711.37773583631
-31281.944949818706,-105752.29017762774
-31146.81655550395,-105793.02673126315
-31011.633064807353,-105833.58731600213
-30876.394714857055,-105873.97185144741
-30741.101742915773,-105914.1802575451
-30605.754386380228,-105954.21245458498
-30470.352882780586,-105994.0683632008
-30334.897469779888,-106033.74790437051
-30199.388385173486,-106073.25099941659
-30063.82586688847,-106112.57757000628
-29928.210152983105,-106151.72753815188
-29792.541481646254,-106190.70082621105
-29656.820091196816,-106229.49735688698
-29521.04622008315,-106268.11705322878
-29385.2201068825,-106306.55983863167
-29249.341990300432,-106344.8256368373
-29113.412109170255,-106382.91437193396
-28977.43070245244,-106420.82596835692
-28841.398009234057,-106458.56035088861
-28705.314268728198,-106496.11744465896
-28569.17972027339,-106533.4971751456
-28432.99460333303,-106570.69946817418
-28296.759157494806,-106607.72424991855
-28160.473622470105,-106644.57144690111
-28024.138238093456,-106681.24098599303
-27887.753244321928,-106717.73279441446
-27751.31888123457,-106754.04679973486
-27614.83538903181,-106790.1829298732
-27478.30300803489,-106826.14111309826
-27341.721978685277,-106861.92127802884
-27205.09254154407,-106897.523353634
-27068.41493729143,-106932.94726923337
-26931.689406725993,-106968.19295449734
-26794.916190764277,-107003.26033944736
-26658.095530440107,-107038.14935445611
-26521.22766690401,-107072.85993024781
-26384.312841422656,-107107.39199789845
-26247.351295378237,-107141.74548883601
-26110.343270267906,-107175.9203348407
-25973.28900770317,-107209.91646804527
-25836.18874940931,-107243.73382093511
-25699.042737224787,-107277.37232634865
-25561.851213100646,-107310.83191747744
-25424.614419099933,-107344.11252786651
-25287.33259739709,-107377.21409141454
-25150.005990277376,-107410.1365423741
-25012.634840136263,-107442.87981535187
-24875.21938947885,-107475.44384530891
-24737.759880919253,-107507.82856756085
-24600.256557180026,-107540.03391777813
-24462.70966109155,-107572.05983198622
-24325.119435591452,-107603.90624656586
-24187.48612372399,-107635.57309825327
-24049.809968639467,-107667.06032414036
-23912.091213593627,-107698.367861675
-23774.330101947053,-107729.49564866116
-23636.526877164575,-107760.44362325923
-23498.681782814663,-107791.21172398613
-23360.795062568825,-107821.79988971559
-23222.86696020101,-107852.20805967836
-23084.897719586996,-107882.43617346243
-22946.8875847038,-107912.48417101317
-22808.83679962907,-107942.35199263366
-22670.745608540466,-107972.0395789848
-22532.61425571508,-108001.54687108556
-22394.442985528814,-108030.87381031319
-22256.232042455773,-108060.02033840341
-22117.981671067668,-108088.98639745062
-21979.692116033202,-108117.77192990808
-21841.363622117467,-108146.37687858818
-21702.996434181332,-108174.80118666257
-21564.590797180834,-108203.0447976624
-21426.146956166573,-108231.10765547847
-21287.665156283096,-108258.98970436148
-21149.14564276829,-108286.6908889222
-21010.58866095277,-108314.21115413167
-20871.994456259272,-108341.5504453214
-20733.363274202035,-108368.70870818352
-20594.695360386188,-108395.68588877104
-20455.990960507144,-108422.48193349797
-20317.250320349976,-108449.09678913956
-20178.473685788813,-108475.53040283243
-20039.661302786222,-108501.78272207483
-19900.813417392586,-108527.85369472674
-19761.930275745504,-108553.74326901013
-19623.012124069155,-108579.45139350908
-19484.059208673694,-108604.97801716998
-19345.07177595464,-108630.32308930173
-19206.050072392238,-108655.48655957589
-19066.994344550865,-108680.46837802685
-18927.904839078397,-108705.26849505205
-18788.781802705587,-108729.88686141209
-18649.62548224546,-108754.32342823093
-18510.43612459268,-108778.57814699608
-18371.213976722935,-108802.65096955873
-18231.959285692312,-108826.54184813397
-18092.672298636684,-108850.2507353009
-17953.35326277108,-108873.7775840028
-17814.00242538907,-108897.12234754735
-17674.62003386213,-108920.28497960673
-17535.206335639035,-108943.26543421781
-17395.761578245223,-108966.06366578232
-17256.286009282176,-108988.67962906696
-17116.779876426794,-109011.11327920361
-16977.24342743077,-109033.36457168944
-16837.67691011997,-109055.43346238713
-16698.0805723938,-109077.31990752493
-16558.45466222458,-109099.0238636969
-16418.799427656926,-109120.54528786302
-16279.115116807114,-109141.88413734929
-16139.401977862457,-109163.040369848
-15999.660259080676,-109184.01394341773
-15859.890208789273,-109204.80481648361
-15720.092075384899,-109225.41294783741
-15580.26610733273,-109245.83829663768
-15440.412553165837,-109266.08082240993
-15300.53166148455,-109286.14048504671
-15160.623680955838,-109306.01724480778
-15020.68886031267,-109325.71106232026
-14880.72744835339,-109345.22189857875
-14740.73969394108,-109364.54971494543
-14600.725846002935,-109383.69447315026
-14460.686153529628,-109402.65613529105
-14320.62086557468,-109421.43466383363
-14180.53023125382,-109440.03002161195
-14040.414499744364,-109458.44217182822
-13900.273920284571,-109476.67107805304
-13760.108742173017,-109494.71670422552
-13619.919214767955,-109512.57901465337
-13479.705587486687,-109530.25797401307
-13339.468109804926,-109547.75354734999
-13199.20703125616,-109565.06570007844
-13058.922601431019,-109582.19439798189
-12918.615069976642,-109599.13960721297
-12778.284686596036,-109615.9012942937
-12637.931701047444,-109632.4794261155
-12497.556363143703,-109648.87396993938
-12357.158922751618,-109665.084893396
-12216.739629791315,-109681.11216448578
-12076.298734235606,-109696.95575157907
-11935.836486109358,-109712.61562341616
-11795.353135488846,-109728.09174910747
-11654.84893250112,-109743.38409813357
-11514.324127323367,-109758.49264034536
-11373.778970182273,-109773.41734596413
-11233.21371135338,-109788.15818558168
-11092.628601160455,-109802.71513016034
-10952.023889974838,-109817.08815103321
-10811.399828214817,-109831.27721990412
-10670.756666344976,-109845.28230884779
-10530.094654875566,-109859.1033903099
-10389.414044361853,-109872.7404371072
-10248.715085403488,-109886.19342242758
-10107.99802864386,-109899.46231983013
-9967.26312476946,-109912.5471032453
-9826.510624509236,-109925.44774697494
-9685.740778633948,-109938.16422569237
